,Sentences,Words,Complex_word_count,Syllable_count,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X
2177,8,174,23,266,12,17,11,12,8,15,0,29,1,3,31,3,26,9,0,23,0
2178,6,167,14,248,7,22,9,5,5,23,0,40,12,2,14,3,26,4,0,21,0
2179,7,173,18,249,12,23,2,5,8,27,0,39,2,6,21,0,25,3,0,25,0
2180,13,200,15,273,6,22,13,15,11,23,4,29,0,6,25,10,66,4,0,32,0
2181,6,178,6,240,9,22,8,5,13,25,0,25,1,3,18,17,28,4,0,28,0
2182,8,169,33,275,11,29,5,8,6,30,0,24,13,2,4,22,23,2,0,13,0
2183,5,193,18,270,9,29,9,9,15,28,0,37,0,2,11,18,29,3,0,23,0
2184,13,156,13,221,16,10,13,18,1,13,1,23,1,7,19,7,36,4,0,23,0
2185,14,167,25,254,8,16,3,8,1,21,0,50,1,7,15,1,25,6,0,30,0
2186,8,183,38,316,12,21,4,11,9,14,0,47,2,10,13,11,18,2,0,27,0
2187,6,172,24,274,11,23,15,9,12,17,0,41,1,4,20,1,19,2,0,16,0
2188,6,167,26,276,18,29,5,7,11,24,0,30,2,2,11,16,26,2,0,10,0
2189,5,178,9,225,15,13,9,7,22,21,0,28,3,2,20,2,35,7,0,29,0
2190,8,197,15,259,17,14,12,14,11,17,0,29,1,8,34,4,37,8,0,28,0
2191,8,173,12,250,13,18,13,3,9,16,0,25,3,5,27,7,28,5,0,29,0
2192,9,158,20,234,15,22,4,12,7,20,0,32,3,2,17,10,22,4,1,9,0
2193,7,145,11,195,10,15,7,8,7,10,0,25,0,6,24,8,19,4,0,21,0
2194,7,157,8,212,9,16,8,10,9,14,0,31,1,6,24,6,17,4,0,19,0
2195,9,192,16,253,9,17,12,6,5,25,0,45,8,7,19,0,23,6,7,26,0
2196,10,181,27,294,15,18,10,5,6,14,0,40,2,5,28,5,22,5,0,28,0
2197,17,185,21,282,11,26,4,16,3,26,0,37,1,6,12,12,25,5,0,26,0
2198,13,171,16,251,22,15,16,5,7,21,0,35,4,4,8,5,28,3,0,26,0
2199,11,179,16,271,15,24,12,10,6,19,0,54,2,1,10,0,23,5,0,21,0
2200,8,184,10,274,11,22,5,10,12,21,1,31,2,5,24,2,33,4,0,34,0
2201,7,155,14,225,9,17,12,14,9,10,0,23,4,4,28,0,19,5,0,20,0
2202,6,153,4,195,6,17,11,6,13,15,1,27,0,6,23,0,23,3,0,25,0
2203,7,198,17,285,20,31,7,10,17,23,0,38,1,3,19,6,22,1,0,22,0
2204,8,172,11,237,4,14,13,8,10,15,1,26,6,2,26,9,26,7,0,31,0
2205,6,159,15,239,11,24,11,5,9,26,0,31,15,2,5,8,29,3,0,9,0
2206,8,189,24,269,18,14,22,15,14,18,1,20,0,4,34,0,39,5,0,24,0
2207,9,165,17,237,9,22,7,7,9,16,1,33,7,4,22,3,22,1,0,24,0
2208,9,160,5,206,6,18,12,5,13,18,0,26,2,5,19,7,23,2,0,27,0
2209,5,178,16,262,13,21,13,11,7,19,0,30,4,3,19,12,34,4,0,22,0
2210,13,163,13,230,16,14,10,15,2,13,2,27,3,4,22,10,35,5,0,20,0
2211,6,164,12,229,11,26,8,5,1,22,0,38,2,6,11,10,27,5,0,19,0
2212,17,173,7,239,10,14,15,20,2,9,1,16,0,6,37,12,44,4,0,27,0
2213,9,162,12,227,7,15,11,11,7,11,1,25,2,2,37,5,32,3,0,25,0
2214,12,195,13,269,15,21,14,8,3,21,0,32,0,9,19,18,29,8,0,27,0
2215,10,179,10,239,13,14,7,13,3,20,0,31,2,6,20,15,23,10,0,25,0
2216,13,154,7,211,9,16,7,11,7,11,0,28,5,4,21,7,21,5,0,23,0
2217,11,153,11,209,8,13,8,10,7,15,0,23,0,3,21,14,20,5,0,26,0
2218,13,200,12,266,9,17,17,13,4,19,1,31,4,9,27,7,29,7,0,35,0
2219,14,178,12,232,12,19,11,8,5,13,0,24,1,10,29,13,24,6,0,27,0
2220,11,152,6,213,9,14,12,7,10,7,0,17,1,5,26,13,20,6,0,25,0
2221,10,161,10,226,11,14,15,11,9,12,0,32,3,6,17,13,18,5,0,13,0
2222,6,152,15,219,12,11,10,9,7,16,0,22,4,4,15,10,25,8,0,24,0
2223,9,154,5,203,17,14,11,14,4,8,0,24,4,6,15,11,17,8,0,18,0
2224,7,158,18,232,12,26,7,9,4,22,2,29,3,0,15,13,33,0,0,16,0
2225,7,144,25,234,17,20,5,13,8,19,0,39,2,2,5,0,12,4,0,10,0
2226,9,193,6,247,9,22,4,14,9,28,0,33,5,1,29,4,28,6,0,29,0
2227,8,175,30,271,14,24,13,6,10,28,0,40,1,0,14,2,25,2,0,21,0
2228,6,162,19,268,12,25,4,6,8,29,0,37,1,2,12,9,17,2,0,15,0
2229,6,193,12,270,14,32,13,11,8,29,0,37,2,2,14,7,18,4,0,20,0
2230,8,189,12,270,14,32,6,3,6,34,0,47,2,1,17,1,16,3,0,23,0
2231,6,149,16,223,11,23,5,9,8,18,0,40,2,3,7,6,34,1,0,16,0
2232,5,187,29,295,13,31,7,9,5,38,0,46,0,4,7,4,21,2,0,21,0
2233,12,200,28,320,18,33,8,15,8,35,0,41,3,2,5,12,26,2,0,18,0
2234,4,156,26,243,11,23,9,12,6,20,0,27,0,4,11,7,23,8,0,17,1
2235,9,203,43,355,23,35,16,11,4,33,0,44,3,3,5,8,19,2,1,15,0
2236,5,148,13,228,12,20,5,9,9,15,0,43,1,0,9,7,26,5,0,13,0
2237,6,167,9,232,18,20,10,7,14,19,0,51,1,0,15,3,38,1,0,8,0
2238,6,177,29,289,18,27,9,7,12,25,0,37,2,3,7,11,16,0,0,19,0
2239,6,178,43,327,22,25,10,10,8,28,0,36,2,3,4,7,19,4,0,19,0
2240,7,175,10,243,12,26,11,12,9,23,0,34,0,8,16,3,20,3,0,18,0
2241,7,142,14,204,7,16,6,11,8,13,1,27,1,4,18,6,17,4,0,20,0
2242,6,155,13,223,9,17,5,2,14,20,0,42,1,5,9,8,20,5,0,18,0
2243,7,189,19,265,15,18,15,19,11,19,0,29,0,6,22,4,19,6,0,25,0
2244,21,175,8,229,7,20,11,13,2,21,0,30,1,3,23,14,29,7,0,23,0
2245,7,171,26,257,14,18,6,8,13,20,0,33,0,4,29,2,18,2,0,22,0
2246,7,195,24,294,13,26,13,8,6,22,0,37,5,5,21,6,34,6,0,27,0
2247,8,175,18,251,12,25,6,13,5,15,0,31,0,8,24,4,19,8,0,24,0
2248,7,182,27,295,22,21,7,10,11,33,0,38,3,0,8,11,13,5,0,13,0
2249,11,179,9,252,9,26,3,6,7,28,0,53,1,5,4,6,19,6,0,25,0
2250,6,188,25,310,18,23,11,11,11,23,0,27,4,6,11,14,22,5,0,24,0
2251,8,181,28,293,24,25,5,14,12,22,0,40,9,0,8,6,23,1,0,15,0
2252,7,163,32,286,19,31,10,8,7,20,0,28,4,2,4,18,21,1,0,11,0
2253,9,177,24,277,12,24,7,12,8,29,0,42,6,3,11,5,16,1,3,14,0
2254,10,204,24,309,12,28,8,13,5,26,1,34,8,8,14,15,42,5,0,27,0
2255,7,170,14,247,7,25,8,12,10,17,0,31,1,6,22,10,26,2,0,19,0
2256,13,196,10,257,9,22,14,12,13,19,0,33,1,7,27,7,22,8,0,24,0
2257,4,163,9,219,5,25,6,9,12,18,0,30,2,4,22,13,24,3,0,14,0
2258,16,196,9,247,5,14,11,12,13,16,0,27,0,17,31,5,34,12,0,33,0
2259,7,177,12,244,6,21,7,12,4,14,0,33,4,7,30,8,33,5,0,26,0
2260,9,170,7,228,9,22,3,11,7,19,3,25,0,4,29,7,33,5,0,26,0
2261,8,157,23,248,23,12,4,11,7,19,0,30,2,3,17,15,37,1,0,13,0
2262,8,180,23,274,14,23,14,13,12,14,0,29,1,3,28,0,12,6,0,23,0
2263,9,198,13,280,21,21,9,8,12,28,0,48,4,2,15,2,31,4,0,24,0
2264,4,160,8,227,11,28,8,8,9,22,0,32,1,7,11,2,20,5,0,16,0
2265,6,163,8,216,19,16,9,9,6,15,2,26,0,6,21,7,27,5,0,22,0
2266,7,183,6,249,16,25,14,7,8,19,0,31,2,1,18,13,31,5,0,24,0
2267,8,167,19,259,12,17,8,9,7,11,0,27,0,5,28,17,35,3,0,23,0
2268,10,190,18,277,20,24,13,11,12,23,0,38,3,1,9,15,19,4,0,17,0
2269,10,193,11,275,9,25,6,12,19,20,0,74,1,1,5,0,38,0,0,21,0
2270,5,167,12,225,10,17,10,12,13,16,0,32,0,6,15,7,25,6,0,23,0
2271,8,205,33,327,13,28,6,10,12,29,0,44,0,5,24,4,29,7,0,23,0
2272,7,163,19,235,11,28,5,7,8,27,0,34,3,4,10,10,18,1,0,15,0
2273,5,172,22,270,12,28,9,10,8,27,0,33,2,5,4,14,20,3,0,17,0
2274,9,196,13,271,18,24,14,16,8,25,0,43,4,3,19,0,21,4,0,18,0
2275,7,195,36,330,22,50,6,10,3,24,0,54,4,2,6,3,12,0,0,11,0
2276,7,186,15,262,18,32,6,9,3,24,0,37,3,2,14,11,20,5,0,22,0
2277,7,172,33,276,18,25,8,14,7,15,0,40,2,2,20,8,16,3,0,10,0
2278,8,178,36,307,17,25,8,8,9,22,0,40,0,5,16,7,23,2,0,19,0
2279,9,166,25,266,21,16,8,11,8,12,0,27,1,3,20,10,16,7,0,22,0
2280,5,153,24,256,24,27,8,9,3,17,0,30,0,2,9,6,16,1,0,17,0
2281,7,171,21,261,15,27,9,8,3,17,0,29,3,2,12,24,13,4,0,18,0
2282,8,181,11,253,11,23,4,10,13,24,0,48,6,6,6,2,23,5,0,23,0
2283,8,168,30,281,15,23,8,10,6,24,0,37,2,1,10,14,26,0,0,18,0
2284,9,174,40,328,15,21,22,5,9,23,0,40,2,2,5,5,14,4,0,21,0
2285,7,174,31,297,22,31,6,13,1,27,0,40,3,1,11,4,13,3,0,12,0
2286,8,162,35,292,8,27,5,9,9,27,0,27,4,1,0,21,16,5,0,19,0
2287,8,183,28,298,20,32,9,13,7,24,0,50,0,2,14,0,18,3,0,9,0
2288,8,190,30,315,18,22,12,13,10,18,0,55,1,0,18,4,18,1,0,18,0
2289,6,180,23,266,17,26,8,11,8,19,0,44,13,4,8,0,22,7,1,14,0
2290,7,162,33,278,29,22,3,9,10,19,0,29,1,3,4,18,20,1,0,14,0
2291,6,141,32,258,17,18,5,10,6,18,0,22,0,2,8,11,15,5,0,19,0
2292,6,196,23,305,15,27,19,6,20,15,0,46,1,4,16,11,29,1,0,15,0
2293,11,171,5,215,12,13,13,12,6,20,4,22,0,4,28,0,45,6,0,31,0
2294,8,151,11,222,18,23,7,5,6,15,1,29,1,2,19,8,21,2,0,15,0
2295,8,200,10,278,15,27,5,6,28,15,0,48,3,1,17,5,47,4,0,26,0
2296,14,195,12,266,18,27,5,20,6,17,0,38,4,4,24,5,24,5,0,22,0
2297,7,186,5,256,11,36,6,11,6,25,0,45,1,2,12,5,20,5,0,21,0
2298,5,148,12,219,21,11,12,10,8,12,0,31,0,6,13,4,24,5,0,15,0
2299,8,162,22,251,11,13,11,13,9,10,0,22,0,2,31,6,24,7,0,27,0
2300,6,170,27,276,21,19,14,12,10,4,0,23,1,7,30,5,22,5,0,19,0
2301,9,141,13,211,9,11,9,14,8,13,1,26,0,4,18,7,31,3,0,18,0
2302,14,201,8,266,12,19,13,17,9,20,1,38,1,3,33,3,28,4,0,28,0
2303,6,180,18,256,8,20,13,21,11,19,0,37,0,6,23,7,16,2,0,13,0
2304,11,190,20,273,14,20,8,7,10,27,2,37,1,5,19,12,49,2,0,26,0
2305,8,204,13,269,7,22,10,11,9,20,3,39,2,3,34,10,40,7,1,26,0
2306,10,168,7,220,19,13,18,11,9,20,0,26,0,3,21,0,35,6,0,22,0
2307,5,159,14,222,12,16,10,9,10,11,1,21,0,5,27,7,42,4,0,26,0
2308,4,162,9,225,10,18,13,6,10,14,1,30,4,4,16,12,27,3,0,21,0
2309,7,180,20,269,8,28,11,6,9,16,0,40,2,7,22,6,29,5,0,20,0
2310,6,140,12,193,9,22,3,10,7,11,0,19,2,7,23,0,18,5,0,22,0
2311,9,196,12,273,11,23,9,14,11,18,0,31,3,4,29,3,28,9,0,31,0
2312,9,154,16,223,13,20,5,9,15,19,0,35,1,3,11,11,20,0,0,12,0
2313,8,164,15,247,16,25,6,5,12,16,0,38,2,2,18,4,20,2,0,18,0
2314,8,183,16,261,13,27,9,7,7,26,0,41,3,3,15,7,21,6,0,19,0
2315,11,196,22,296,25,19,14,10,13,19,0,37,0,5,22,1,20,4,0,27,0
2316,10,174,12,259,18,20,13,9,13,13,0,31,1,3,18,9,34,2,0,24,0
2317,7,186,7,263,21,25,8,6,7,32,0,43,2,0,10,2,28,5,0,25,0
2318,10,189,12,261,12,26,12,8,11,24,0,36,0,4,21,5,23,4,0,26,0
2319,10,172,14,243,16,14,11,11,9,28,0,29,2,2,15,12,18,3,0,20,0
2320,8,192,12,259,15,28,8,18,12,24,0,25,1,2,28,12,20,2,0,17,0
2321,7,145,13,211,18,19,5,9,12,20,0,32,2,2,11,1,19,0,0,14,0
2322,7,153,16,222,10,18,8,6,4,17,0,30,8,4,16,3,16,4,3,21,1
2323,8,149,9,199,8,23,6,14,4,23,0,35,4,2,8,3,17,5,0,14,0
2324,7,162,12,229,17,17,10,18,4,18,0,27,2,4,12,10,23,10,0,13,0
2325,12,183,15,264,12,27,8,7,6,28,0,38,3,5,18,5,23,4,0,22,0
2326,9,181,20,268,24,21,8,18,5,23,0,31,0,5,11,12,21,5,0,18,0
2327,10,197,7,269,15,30,12,1,7,23,2,39,1,1,22,5,38,2,0,37,0
2328,6,160,11,241,28,19,10,3,6,26,0,43,1,2,3,0,22,0,0,19,0
2329,5,155,16,232,9,17,11,9,8,14,0,30,1,4,13,13,18,5,0,21,0
2330,6,145,5,204,8,20,8,5,5,23,0,36,0,4,12,3,14,2,0,19,0
2331,8,157,13,216,7,17,12,6,9,19,0,28,2,5,19,2,19,4,0,27,0
2332,7,175,2,237,12,21,9,3,12,27,0,40,1,1,15,2,17,6,0,26,0
2333,6,181,11,232,11,17,12,11,10,17,0,24,3,6,36,3,15,4,0,27,0
2334,6,196,11,268,18,32,15,5,15,15,0,31,4,8,22,1,20,4,0,26,0
2335,8,187,11,241,14,24,8,14,5,19,1,33,1,5,26,3,22,8,0,26,0
2336,4,149,6,190,5,19,10,5,11,19,0,25,1,3,19,0,18,7,0,25,0
2337,8,181,8,245,6,30,5,7,12,21,0,38,1,5,23,0,20,4,0,29,0
2338,5,157,12,217,5,12,11,13,11,14,0,18,0,9,29,2,25,7,0,26,0
2339,4,162,6,217,11,18,8,7,12,24,0,24,0,5,13,7,17,5,0,28,0
2340,5,182,29,303,19,26,12,6,10,23,0,36,2,3,8,8,24,6,0,23,0
2341,7,157,12,235,11,23,10,5,8,23,1,38,2,3,11,4,22,2,0,16,0
2342,6,150,13,215,5,22,7,8,5,23,0,33,1,6,12,6,13,4,0,18,0
2343,11,194,14,272,15,26,4,15,10,23,1,38,0,6,23,7,34,3,0,23,0
2344,7,147,25,246,15,19,13,9,6,14,0,22,0,3,16,5,14,5,0,20,0
2345,7,181,18,273,7,27,11,5,9,25,0,33,1,5,14,13,19,5,0,26,0
2346,9,195,17,266,13,24,13,17,11,22,0,25,3,6,10,26,20,3,0,22,0
2347,6,150,12,225,12,20,12,8,9,17,0,26,6,4,9,9,12,3,0,15,0
2348,7,142,10,201,13,15,14,6,9,18,0,33,4,2,9,0,14,3,0,16,0
2349,7,149,10,205,8,18,10,9,4,22,0,27,3,2,14,4,16,3,0,25,0
2350,9,148,15,214,13,19,5,7,9,19,0,33,3,2,11,4,15,2,0,21,0
2351,6,160,23,251,14,21,7,4,7,23,0,32,0,0,10,16,30,2,0,24,0
2352,13,193,8,246,10,16,9,14,11,14,0,19,1,7,29,25,40,6,0,32,0
2353,10,204,7,280,13,19,15,14,9,16,0,33,3,10,18,18,22,11,0,25,0
2354,10,154,13,230,14,14,7,12,6,13,0,23,0,6,13,18,16,9,0,19,0
2355,8,152,7,207,9,14,11,8,5,21,0,24,0,3,20,5,16,8,0,24,0
2356,15,189,20,278,6,20,10,11,7,13,0,23,2,9,31,30,35,2,0,25,0
2357,17,192,5,253,12,23,14,14,3,20,0,34,1,6,26,13,34,4,0,22,0
2358,18,198,10,266,6,17,9,23,6,23,2,23,0,6,41,8,39,8,0,26,0
2359,15,171,8,221,20,19,9,10,6,17,1,20,0,5,19,17,34,5,0,23,0
2360,16,189,8,251,17,29,13,11,2,21,0,30,1,2,29,6,25,4,0,24,0
2361,7,141,10,190,4,15,7,8,8,18,0,26,0,4,15,8,15,4,0,24,0
2362,10,148,15,219,11,17,3,8,6,12,0,28,0,9,21,2,18,8,0,23,0
2363,6,158,26,251,10,23,7,9,5,27,0,39,0,5,8,3,19,3,0,19,0
2364,7,173,21,271,11,17,7,13,7,19,0,29,1,4,19,7,19,13,0,26,0
2365,6,161,9,220,18,32,8,10,10,17,0,44,0,0,4,3,26,1,0,14,0
2366,7,150,16,231,16,19,8,17,8,15,0,21,7,1,16,10,28,3,0,9,0
2367,9,166,21,255,10,33,5,5,4,28,0,46,0,0,12,1,23,3,0,19,0
2368,8,170,20,267,18,17,8,5,11,21,0,43,1,1,20,5,47,0,0,20,0
2369,9,188,19,285,28,24,7,7,10,23,0,41,0,1,20,7,45,2,0,18,0
2370,7,194,31,327,24,37,11,6,8,30,0,53,2,0,4,4,36,2,0,13,0
2371,5,153,8,209,10,7,11,10,7,9,0,22,0,8,27,10,29,7,0,25,0
2372,8,166,20,246,9,20,11,9,9,13,0,23,0,5,16,20,29,5,0,26,0
2373,6,182,18,263,12,17,13,11,13,12,2,32,0,5,24,11,32,7,0,23,0
2374,10,155,6,215,13,24,4,8,4,14,1,29,1,4,23,6,41,1,0,23,0
2375,7,186,17,271,11,24,13,13,2,23,0,39,1,4,20,7,21,7,0,22,0
2376,14,190,7,255,11,24,4,7,6,26,0,35,0,8,17,14,45,5,0,33,0
2377,13,165,5,221,10,20,11,6,4,16,1,30,1,5,13,14,29,2,0,32,0
2378,13,203,20,301,7,19,12,9,4,21,0,45,4,9,22,11,47,5,0,35,0
2379,15,192,23,287,8,17,18,13,9,18,0,30,3,4,22,10,37,5,0,35,0
2380,10,186,18,275,10,22,9,12,7,20,1,36,0,8,19,15,42,3,0,24,0
2381,12,185,14,258,9,25,13,18,2,26,0,39,0,5,16,4,22,7,0,21,0
2382,6,198,9,256,13,25,17,16,10,21,0,26,1,9,23,0,24,8,0,29,0
2383,7,158,16,238,13,14,8,13,13,14,0,27,3,2,25,3,24,4,0,19,0
2384,8,195,12,272,6,26,8,13,9,18,0,29,0,5,21,19,26,9,0,32,0
2385,8,200,14,281,18,29,10,4,9,29,0,43,1,4,17,4,21,3,0,29,0
2386,8,173,12,241,14,21,7,5,12,24,0,41,2,1,17,7,20,2,0,20,0
2387,8,152,12,214,19,20,10,6,5,26,0,32,1,0,11,0,23,3,0,19,0
2388,8,193,11,262,7,27,8,5,12,22,0,30,4,7,21,14,19,6,0,30,0
2389,7,148,15,212,6,18,10,3,6,11,0,19,0,7,29,7,16,5,0,27,0
2390,8,153,14,214,20,20,13,12,8,15,0,27,1,5,14,6,22,1,0,11,0
2391,5,153,21,241,14,26,7,7,3,26,0,41,3,2,4,4,17,1,0,15,0
2392,8,168,12,240,2,17,5,7,11,14,0,23,1,4,22,35,31,5,0,22,0
2393,12,194,7,250,12,12,14,18,17,16,2,26,0,4,33,9,43,5,0,26,0
2394,13,205,4,256,9,16,13,16,8,14,3,32,1,10,25,14,47,6,0,38,0
2395,9,199,20,297,12,18,7,12,6,20,1,44,2,4,18,26,45,4,0,25,0
2396,12,158,21,243,13,15,12,10,10,11,0,24,2,4,16,15,21,5,0,21,0
2397,6,168,6,226,12,18,18,10,10,14,0,17,1,8,26,1,23,7,0,26,0
2398,6,165,20,252,12,24,10,12,11,24,0,35,0,1,7,8,30,2,0,19,0
2399,6,166,13,244,11,21,11,15,5,25,0,23,3,6,10,13,21,7,1,15,0
2400,6,169,12,256,15,20,11,7,12,17,0,45,0,3,17,2,23,7,0,13,0
2401,9,194,23,300,15,24,18,13,9,24,0,34,5,1,17,10,31,6,0,18,0
2402,6,176,22,262,18,28,14,11,10,26,0,29,2,1,14,10,31,3,0,10,0
2403,4,164,11,224,3,26,9,7,6,24,0,28,1,5,16,3,13,11,0,25,0
2404,9,206,16,283,10,17,23,17,6,17,3,26,0,10,26,11,44,9,0,31,0
2405,6,175,15,246,14,21,10,10,4,18,0,29,0,10,19,6,20,6,0,28,0
2406,7,177,16,263,9,24,8,11,6,20,0,33,1,3,21,9,22,8,0,24,0
2407,6,156,21,248,11,17,12,13,5,18,1,25,1,1,19,12,29,4,0,17,0
2408,6,174,5,221,11,21,10,14,16,19,0,33,2,3,20,2,19,4,0,19,0
2409,7,179,14,262,12,18,15,19,6,16,0,26,1,7,24,8,20,6,0,21,0
2410,7,182,14,251,7,23,8,17,9,20,1,25,1,2,27,16,36,5,0,21,0
2411,11,179,11,247,8,22,9,9,5,22,0,33,0,6,25,4,19,5,0,31,0
2412,7,153,11,218,8,23,2,11,3,25,0,33,2,4,8,12,20,3,0,19,0
2413,10,164,16,235,10,18,7,16,3,16,0,31,1,5,28,6,25,3,0,20,0
2414,8,152,14,219,11,19,7,15,3,12,0,28,4,7,13,12,16,1,0,20,0
2415,8,186,26,292,16,24,5,10,10,17,0,45,6,7,11,7,13,2,1,25,0
2416,7,194,14,275,15,30,7,8,5,20,0,42,1,4,24,10,24,2,0,26,0
2417,7,172,14,246,4,22,13,13,4,16,0,29,1,2,26,6,19,10,0,26,0
2418,9,171,8,240,10,23,7,12,7,24,0,42,2,4,9,4,25,4,0,23,0
2419,5,151,14,218,21,21,6,6,4,27,0,35,6,1,4,4,14,2,0,14,0
2420,12,181,26,273,6,14,13,19,9,19,0,29,1,7,19,9,21,7,0,29,0
2421,7,186,21,284,24,20,8,12,6,22,0,35,3,1,21,12,26,6,0,16,0
2422,10,177,13,261,13,21,15,13,6,20,0,35,1,3,12,4,18,6,0,28,0
2423,7,160,13,215,8,14,19,16,6,11,0,20,2,7,27,2,16,8,0,20,0
2424,5,141,12,222,18,15,17,4,8,15,0,26,3,2,6,0,19,3,0,24,0
2425,6,168,16,232,9,17,18,6,10,16,0,24,0,4,20,9,14,9,0,26,0
2426,9,200,24,318,18,17,14,16,9,15,0,34,1,8,25,8,19,8,0,27,0
2427,8,147,21,219,14,22,10,16,5,15,0,22,0,4,21,2,16,4,0,12,0
2428,6,143,18,229,19,16,6,7,4,17,0,29,0,3,10,11,19,4,0,17,0
2429,4,201,9,251,14,13,22,16,10,16,0,24,0,9,35,0,25,10,0,32,0
2430,7,180,5,228,15,23,9,5,18,22,0,33,1,5,15,9,15,4,0,21,0
2431,3,166,10,224,13,28,6,4,9,12,1,53,2,1,15,2,31,2,0,18,0
2432,6,184,12,257,18,20,12,11,11,19,0,37,2,2,19,9,20,6,0,18,0
2433,8,193,16,284,20,26,9,5,13,27,1,50,2,2,8,2,29,3,0,25,0
2434,5,195,24,302,10,24,8,8,14,25,0,66,1,4,11,1,42,2,0,21,0
2435,5,157,8,234,22,21,8,0,10,21,0,43,0,1,9,0,29,1,0,21,0
2436,8,179,13,269,14,12,7,14,8,21,0,36,1,3,25,5,25,10,0,23,0
2437,7,146,8,198,17,18,7,5,6,16,0,29,1,5,14,2,17,4,0,22,0
2438,8,177,23,265,10,18,13,11,7,25,0,25,1,4,14,11,31,7,0,31,0
2439,8,169,10,239,16,28,7,5,6,30,0,48,3,3,5,4,16,0,0,14,0
2440,8,176,17,265,19,26,9,9,6,25,0,43,1,1,10,8,24,3,0,16,0
2441,9,190,15,275,14,25,6,18,12,16,0,32,4,6,18,18,26,0,0,21,0
2442,5,162,15,231,16,21,8,6,10,20,0,32,2,2,14,1,27,6,0,24,0
2443,11,170,19,244,8,22,9,12,9,10,0,19,0,9,22,20,36,3,0,27,0
2444,4,142,10,207,8,12,8,6,12,12,0,29,1,1,13,8,22,7,0,25,0
2445,14,202,19,283,20,15,15,19,10,14,6,31,2,3,33,11,50,2,0,21,0
2446,12,168,10,233,16,14,16,9,7,13,1,24,2,4,26,11,61,1,0,24,0
2447,12,183,11,246,8,19,13,16,9,16,0,31,4,2,29,3,30,4,0,29,0
2448,8,158,12,221,10,18,9,11,8,21,0,35,0,5,18,4,28,2,0,17,0
2449,8,157,13,223,20,20,11,10,6,19,0,32,2,2,12,4,31,1,0,18,0
2450,7,146,7,194,11,13,8,15,7,15,0,23,2,3,15,9,20,5,0,20,0
2451,8,164,11,240,8,16,12,6,11,22,1,30,1,3,12,10,31,5,0,27,0
2452,8,191,22,293,20,32,5,8,6,30,0,46,1,1,11,8,24,1,0,22,0
2453,6,185,14,258,7,27,10,9,8,22,0,36,0,5,16,5,21,8,0,32,0
2454,9,193,12,271,11,20,9,13,4,25,0,44,2,7,16,6,29,9,0,27,0
2455,8,186,13,253,16,32,5,12,13,22,0,45,1,1,14,7,22,1,0,17,0
2456,2,170,10,229,15,23,8,10,15,19,0,33,1,3,21,2,15,7,0,13,0
2457,3,184,5,245,21,20,14,10,16,16,0,34,1,7,15,6,20,7,0,17,0
2458,6,188,13,262,15,19,16,17,9,12,0,25,0,7,28,6,24,7,0,27,0
2459,6,171,9,228,15,17,9,8,8,16,0,31,1,3,24,3,29,13,0,23,0
2460,3,148,3,198,15,18,3,2,7,21,0,36,1,6,9,3,23,4,0,23,0
2461,16,204,6,252,10,19,11,16,7,23,1,30,2,7,28,19,54,3,0,28,0
2462,13,189,9,263,12,19,10,12,15,15,2,35,0,4,26,7,43,1,0,31,0
2463,6,166,4,200,8,19,10,7,11,26,1,34,1,1,18,6,21,2,0,22,0
2464,8,189,4,267,14,27,12,3,8,26,0,47,1,2,18,1,34,4,0,26,0
2465,6,150,16,232,6,22,4,5,8,19,0,34,1,5,6,18,10,1,0,21,0
2466,6,159,22,259,26,19,7,10,7,17,0,34,4,3,14,2,22,3,0,13,0
2467,8,188,16,274,10,27,15,11,12,16,0,40,3,4,19,10,21,2,0,19,0
2468,7,172,8,242,17,19,10,10,5,23,0,30,0,2,19,13,22,5,0,19,0
2469,10,183,15,257,11,21,15,12,9,11,1,20,3,7,26,12,25,6,0,29,0
2470,5,193,19,285,18,27,8,14,9,24,0,28,1,4,23,14,23,4,0,19,0
2471,5,161,16,233,10,22,5,14,5,15,0,36,2,3,24,2,20,7,1,15,0
2472,7,180,15,263,14,30,5,12,3,29,0,45,1,4,15,5,21,4,0,13,0
2473,7,186,16,270,10,23,5,12,6,37,0,49,2,6,10,1,20,9,0,16,0
2474,8,167,21,242,12,20,4,11,9,21,0,32,1,7,21,4,26,4,0,21,0
2475,6,180,5,227,10,19,5,10,15,13,0,24,1,1,40,0,20,9,0,33,0
2476,12,170,14,240,9,23,14,3,10,23,0,25,1,2,21,7,18,4,0,28,0
2477,5,159,15,241,16,19,4,14,6,18,0,23,1,3,13,18,23,6,0,18,0
2478,15,191,22,278,17,14,8,18,5,22,0,39,0,12,21,8,25,3,0,24,0
2479,8,201,15,293,15,20,10,22,6,16,0,29,1,12,20,18,14,9,0,23,0
2480,8,184,2,225,8,16,21,17,9,12,0,21,1,6,37,0,18,9,0,27,0
2481,11,187,17,270,5,12,9,14,10,15,1,44,3,7,27,11,25,6,0,23,0
2482,8,204,14,280,16,28,10,15,10,23,0,39,1,4,26,13,21,1,0,18,0
2483,6,161,22,247,10,17,12,9,10,15,0,32,0,7,21,5,13,4,0,19,0
2484,10,168,13,235,13,27,6,8,9,20,0,44,1,4,12,3,19,3,0,18,0
