,Index,Sents,Words,C_W_C,S_C,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,MaxDepth,AVGDepth
2446,2446,12,168,10,233,16,14,16,9,7,13,1,24,2,4,26,11,61,1,0,24,46.0,16.36
2447,2447,12,183,11,246,8,19,13,16,9,16,0,31,4,2,29,3,30,4,0,29,32.0,17.75
2448,2448,8,158,12,221,10,18,9,11,8,21,0,35,0,5,18,4,28,2,0,17,81.0,23.25
2449,2449,8,157,13,223,20,20,11,10,6,19,0,32,2,2,12,4,31,1,0,18,41.0,23.5
2450,2450,7,146,7,194,11,13,8,15,7,15,0,23,2,3,15,9,20,5,0,20,37.0,23.71
2451,2451,8,164,11,240,8,16,12,6,11,22,1,30,1,3,12,10,31,5,0,27,51.0,21.67
2452,2452,8,191,22,293,20,32,5,8,6,30,0,46,1,1,11,8,24,1,0,22,50.0,26.88
2453,2453,6,185,14,258,7,27,10,9,8,22,0,36,0,5,16,5,21,8,0,32,57.0,34.33
2454,2454,9,193,12,271,11,20,9,13,4,25,0,44,2,7,16,6,29,9,0,27,39.0,22.2
2455,2455,8,186,13,253,16,32,5,12,13,22,0,45,1,1,14,7,22,1,0,17,63.0,26.0
2456,2456,2,170,10,229,15,23,8,10,15,19,0,33,1,3,21,2,15,7,0,13,93.0,92.5
2457,2457,3,184,5,245,21,20,14,10,16,16,0,34,1,7,15,6,20,7,0,17,101.0,68.0
2458,2458,6,188,13,262,15,19,16,17,9,12,0,25,0,7,28,6,24,7,0,27,64.0,35.33
2459,2459,6,171,9,228,15,17,9,8,8,16,0,31,1,3,24,3,29,13,0,23,47.0,33.33
2460,2460,3,148,3,198,15,18,3,2,7,21,0,36,1,6,9,3,23,4,0,23,47.0,42.75
2461,2461,16,204,6,252,10,19,11,16,7,23,1,30,2,7,28,19,54,3,0,28,33.0,14.33
2462,2462,13,189,9,263,12,19,10,12,15,15,2,35,0,4,26,7,43,1,0,31,42.0,16.57
2463,2463,6,166,4,200,8,19,10,7,11,26,1,34,1,1,18,6,21,2,0,22,41.0,31.17
2464,2464,8,189,4,267,14,27,12,3,8,26,0,47,1,2,18,1,34,4,0,26,54.0,27.88
2465,2465,6,150,16,232,6,22,4,5,8,19,0,34,1,5,6,18,10,1,0,21,51.0,26.67
2466,2466,6,159,22,259,26,19,7,10,7,17,0,34,4,3,14,2,22,3,0,13,56.0,30.17
2467,2467,8,188,16,274,10,27,15,11,12,16,0,40,3,4,19,10,21,2,0,19,52.0,26.12
2468,2468,7,172,8,242,17,19,10,10,5,23,0,30,0,2,19,13,22,5,0,19,68.0,27.71
2469,2469,10,183,15,257,11,21,15,12,9,11,1,20,3,7,26,12,25,6,0,29,41.0,20.8
2470,2470,5,193,19,285,18,27,8,14,9,24,0,28,1,4,23,14,23,4,0,19,88.0,43.2
2471,2471,5,161,16,233,10,22,5,14,5,15,0,36,2,3,24,2,20,7,1,15,60.0,36.2
2472,2472,7,180,15,263,14,30,5,12,3,29,0,45,1,4,15,5,21,4,0,13,39.0,28.71
2473,2473,7,186,16,270,10,23,5,12,6,37,0,49,2,6,10,1,20,9,0,16,41.0,29.43
2474,2474,8,167,21,242,12,20,4,11,9,21,0,32,1,7,21,4,26,4,0,21,43.0,24.12
2475,2475,6,180,5,227,10,19,5,10,15,13,0,24,1,1,40,0,20,9,0,33,49.0,33.33
2476,2476,12,170,14,240,9,23,14,3,10,23,0,25,1,2,21,7,18,4,0,28,35.0,15.67
2477,2477,5,159,15,241,16,19,4,14,6,18,0,23,1,3,13,18,23,6,0,18,57.0,26.0
2478,2478,15,191,22,278,17,14,8,18,5,22,0,39,0,12,21,8,25,3,0,24,32.0,14.4
2479,2479,8,201,15,293,15,20,10,22,6,16,0,29,1,12,20,18,14,9,0,23,52.0,26.88
2480,2480,8,184,2,225,8,16,21,17,9,12,0,21,1,6,37,0,18,9,0,27,52.0,25.25
2481,2481,11,187,17,270,5,12,9,14,10,15,1,44,3,7,27,11,25,6,0,23,39.0,19.27
2482,2482,8,204,14,280,16,28,10,15,10,23,0,39,1,4,26,13,21,1,0,18,45.0,28.12
2483,2483,6,161,22,247,10,17,12,9,10,15,0,32,0,7,21,5,13,4,0,19,50.0,29.0
2484,2484,10,168,13,235,13,27,6,8,9,20,0,44,1,4,12,3,19,3,0,18,37.0,18.7
2485,2485,11,174,13,234,9,13,9,13,14,12,0,23,7,7,25,8,37,5,0,29,41.0,23.44
2486,2486,9,149,16,221,25,22,1,9,7,27,0,41,0,0,4,2,15,1,0,10,35.0,18.22
2487,2487,10,190,14,276,14,26,8,8,4,28,0,49,2,4,15,2,29,5,0,25,42.0,21.9
2488,2488,12,182,22,273,18,26,11,22,1,23,0,34,0,8,11,14,21,3,0,11,41.0,16.92
2489,2489,6,191,9,251,12,24,7,21,7,22,0,31,1,9,23,8,27,5,0,21,61.0,36.33
2490,2490,7,193,13,264,15,27,14,10,14,25,0,41,2,3,14,5,23,3,0,20,49.0,30.86
2491,2491,4,182,24,277,7,21,5,9,9,26,0,41,0,7,26,1,24,3,0,27,74.0,51.5
2492,2492,7,185,18,278,12,26,3,9,11,26,0,38,2,1,19,13,24,4,0,21,78.0,29.86
2493,2493,7,182,18,259,20,14,16,12,8,16,2,17,0,7,20,25,23,9,0,16,41.0,29.29
2494,2494,7,202,21,309,22,23,4,11,14,24,0,45,0,6,17,12,27,2,0,22,45.0,32.71
2495,2495,6,163,12,234,15,22,7,12,6,18,0,30,0,8,16,10,20,4,0,15,75.0,30.5
2496,2496,16,205,5,262,16,17,17,15,6,20,2,33,1,8,28,11,61,1,0,30,46.0,14.0
2497,2497,6,166,3,217,14,20,4,9,10,25,1,31,1,9,12,5,21,8,0,17,41.0,31.17
2498,2498,11,196,22,280,17,27,15,18,6,18,0,34,2,7,20,6,25,6,0,20,46.0,18.42
2499,2499,8,176,10,251,16,18,20,9,16,13,0,29,1,8,18,3,27,0,0,25,38.0,25.38
2500,2500,6,154,25,252,11,19,9,16,7,20,0,26,7,2,5,17,18,1,1,13,52.0,28.67
2501,2501,14,173,14,253,9,19,7,7,6,23,1,29,1,4,18,11,51,5,0,33,44.0,16.0
2502,2502,6,200,16,278,17,22,15,12,10,24,0,30,0,7,18,8,32,8,0,29,57.0,38.67
2503,2503,9,186,15,266,17,24,5,10,9,21,0,35,2,4,25,7,33,6,0,21,45.0,24.33
2504,2504,5,147,12,216,18,24,8,3,11,15,0,36,0,0,11,1,19,5,0,15,65.0,33.2
2505,2505,11,169,21,257,8,21,4,12,2,24,0,32,5,1,10,22,28,7,0,21,31.0,17.91
2506,2506,7,187,5,244,4,23,19,4,11,28,0,37,0,2,22,7,27,4,0,26,44.0,30.57
2507,2507,8,188,19,266,14,18,8,14,6,19,1,31,0,10,20,10,25,9,0,28,44.0,23.67
2508,2508,7,188,29,303,14,15,12,13,6,18,0,32,2,11,15,6,26,11,0,33,45.0,30.57
2509,2509,7,172,12,249,8,21,13,11,9,22,0,34,2,8,9,8,22,3,1,23,55.0,27.71
2510,2510,5,180,17,275,15,23,10,7,19,14,0,41,2,5,17,1,20,3,0,23,58.0,40.0
2511,2511,7,171,7,239,16,14,9,9,12,18,0,30,4,5,19,6,27,3,0,26,47.0,28.29
2512,2512,8,182,6,241,20,22,8,8,11,25,0,36,2,1,22,1,19,2,0,24,43.0,25.12
2513,2513,6,143,10,193,16,23,3,6,12,12,0,36,0,4,15,3,10,1,0,12,42.0,25.5
2514,2514,6,161,6,214,8,24,8,10,9,24,0,35,2,2,18,1,19,2,0,18,55.0,30.0
2515,2515,5,185,30,299,20,23,12,11,14,23,0,41,4,3,12,3,19,2,0,17,66.0,40.8
2516,2516,7,165,12,235,15,18,5,10,12,16,0,20,2,2,18,25,17,2,0,20,64.0,26.0
2517,2517,9,178,12,259,9,24,9,13,6,23,0,34,3,3,21,6,20,4,0,23,36.0,22.0
2518,2518,4,166,15,244,12,19,7,14,8,17,0,32,0,9,17,0,18,8,0,23,91.0,46.0
2519,2519,7,170,16,249,23,19,4,6,14,17,0,36,5,3,16,0,25,8,0,19,39.0,27.86
2520,2520,8,183,16,265,16,27,10,4,17,18,0,56,2,3,4,3,37,6,0,17,82.0,27.5
2521,2521,11,182,10,245,12,22,10,10,10,20,0,39,10,2,20,6,39,2,0,19,54.0,20.09
2522,2522,7,165,4,218,10,24,10,7,8,19,0,25,3,5,13,15,25,6,0,20,41.0,23.75
2523,2523,9,181,17,253,6,10,22,16,10,15,1,25,0,6,18,19,30,7,0,26,56.0,23.44
2524,2524,9,170,2,229,17,14,8,12,10,16,1,30,2,5,16,12,38,3,0,24,32.0,20.8
2525,2525,7,143,12,200,9,12,11,11,6,8,0,22,2,6,17,16,19,6,0,17,39.0,23.14
2526,2526,7,187,8,244,7,29,11,14,6,23,1,34,0,2,22,12,33,6,0,20,65.0,22.0
2527,2527,11,191,11,259,11,28,8,10,7,24,0,30,1,5,14,21,33,5,0,27,31.0,16.0
2528,2528,6,185,11,253,7,27,8,14,7,27,0,32,0,7,24,6,21,2,0,24,56.0,29.43
2529,2529,7,152,15,224,9,13,12,15,3,14,0,21,2,5,19,11,17,7,0,21,57.0,24.14
2530,2530,11,150,12,211,18,15,9,7,5,18,2,29,1,2,17,5,26,3,0,19,30.0,16.0
2531,2531,6,145,10,206,16,24,6,6,9,20,0,28,1,0,11,10,24,3,0,11,42.0,28.17
2532,2532,7,185,9,256,15,25,13,13,10,19,0,28,0,4,16,16,30,6,0,20,52.0,30.71
2533,2533,9,181,13,253,12,20,14,14,11,16,0,35,0,7,22,2,20,2,0,26,36.0,22.33
2534,2534,5,142,25,226,21,16,12,14,8,13,0,26,0,1,17,0,23,3,0,11,48.0,33.0
2535,2535,8,169,10,237,13,25,4,13,4,27,0,38,2,2,15,1,19,3,0,22,43.0,23.5
2536,2536,6,160,22,257,10,27,11,3,7,28,0,31,0,2,12,4,23,3,0,22,46.0,30.5
2537,2537,6,153,13,217,16,21,9,10,5,12,0,27,0,6,21,5,15,5,0,16,37.0,28.0
2538,2538,5,157,6,211,16,27,6,4,9,19,0,43,0,2,9,3,25,2,0,17,67.0,36.4
2539,2539,8,178,12,247,11,19,16,3,23,18,0,28,1,3,27,1,21,2,0,26,50.0,24.88
2540,2540,2,200,16,279,21,22,19,7,15,26,0,26,0,4,20,12,26,6,0,22,175.0,113.0
2541,2541,6,156,16,219,13,25,9,3,6,14,0,23,0,4,13,20,21,7,0,19,49.0,29.5
2542,2542,6,172,10,239,12,25,12,3,3,21,0,33,0,4,23,6,27,8,0,22,66.0,33.17
2543,2543,8,143,7,191,19,9,3,16,10,17,0,20,0,7,15,7,13,6,0,14,43.0,19.5
2544,2544,9,151,8,214,13,17,14,10,4,23,0,17,1,4,14,16,15,4,0,14,51.0,18.44
2545,2545,10,170,6,212,9,15,22,10,7,12,0,20,1,6,25,6,20,10,0,27,56.0,19.0
2546,2546,13,154,4,208,19,15,19,15,4,12,1,15,1,4,17,12,26,3,0,17,24.0,13.85
2547,2547,6,164,25,259,13,21,7,11,7,23,0,31,0,2,12,14,27,4,0,19,50.0,31.83
2548,2548,7,194,9,262,20,26,14,14,6,23,3,28,3,7,20,3,39,5,0,22,58.0,25.89
2549,2549,7,150,13,213,7,26,6,5,5,18,0,24,3,3,16,11,30,2,0,24,35.0,22.5
2550,2550,11,195,18,273,15,24,8,14,8,21,0,34,3,4,19,12,39,7,0,26,47.0,19.5
2551,2551,9,184,18,257,10,27,4,10,9,17,4,33,0,4,29,7,46,4,0,26,56.0,23.0
2552,2552,8,188,25,270,13,24,7,15,5,22,0,30,1,4,18,19,22,4,0,26,48.0,26.25
2553,2553,5,146,5,184,10,25,13,4,7,17,1,32,1,1,15,3,22,3,0,14,46.0,33.6
2554,2554,7,182,9,251,10,34,3,8,8,23,0,36,0,5,19,11,16,3,0,22,50.0,28.29
2555,2555,8,177,11,239,6,21,11,7,9,18,0,28,0,6,26,8,34,7,0,30,35.0,23.44
2556,2556,7,164,7,226,10,15,4,7,14,24,0,42,0,5,14,5,21,1,0,23,33.0,23.12
2557,2557,6,200,10,265,16,20,9,11,11,13,0,25,1,10,31,5,34,8,0,40,100.0,33.43
2558,2558,7,197,3,238,12,20,15,5,19,13,0,30,2,2,41,0,37,4,0,34,69.0,33.43
2559,2559,5,174,12,235,12,14,4,19,4,21,0,27,2,5,28,3,28,11,0,24,55.0,33.67
2560,2560,6,199,15,294,18,22,14,8,9,23,0,44,9,3,13,2,31,8,0,26,53.0,38.33
2561,2561,5,143,12,205,11,21,8,12,9,18,0,17,0,3,15,10,18,3,0,16,40.0,32.2
2562,2562,4,154,10,218,17,9,15,14,3,16,0,19,0,4,26,5,18,7,0,19,50.0,43.0
2563,2563,9,158,2,195,9,25,9,8,7,15,1,23,1,3,23,4,33,4,0,26,43.0,21.22
2564,2564,5,160,10,215,7,22,7,7,9,17,0,30,0,3,20,12,22,6,0,20,50.0,36.4
2565,2565,6,179,8,248,15,26,9,4,6,24,0,39,1,3,22,4,18,4,0,22,53.0,32.83
2566,2566,5,146,12,206,15,21,4,11,5,20,4,34,0,3,11,1,27,4,0,13,71.0,34.6
2567,2567,4,141,4,178,9,28,2,3,6,24,0,26,5,1,8,14,13,2,0,13,57.0,38.5
2568,2568,19,158,0,183,15,19,4,12,4,15,0,27,0,9,26,4,24,1,0,22,20.0,9.1
2569,2569,20,184,1,220,9,7,13,12,8,24,5,30,1,11,22,4,38,2,0,36,19.0,10.57
2570,2570,23,164,2,190,8,14,12,13,6,5,1,14,1,9,23,20,40,3,0,35,17.0,7.85
2571,2571,14,153,2,185,8,11,12,5,8,22,1,31,3,3,18,4,34,2,0,25,16.0,12.47
2572,2572,13,167,2,204,7,14,8,9,12,19,0,24,0,5,27,7,27,3,0,32,21.0,13.86
2573,2573,12,178,21,266,12,14,13,13,8,14,0,26,0,5,30,6,39,6,0,31,46.0,15.5
2574,2574,4,194,13,265,17,18,17,16,10,15,1,22,2,9,30,6,25,10,0,21,98.0,54.75
2575,2575,5,181,24,270,11,22,9,13,11,14,1,25,0,3,26,11,27,11,0,24,77.0,41.6
2576,2576,15,160,15,232,13,13,9,18,8,8,2,17,0,4,29,6,51,1,0,32,33.0,11.72
2577,2577,10,165,9,221,6,22,5,6,8,15,0,24,0,4,26,12,36,1,0,36,25.0,16.75
2578,2578,8,190,8,257,18,15,8,16,10,21,0,26,6,6,26,6,22,5,0,25,47.0,26.5
2579,2579,10,154,12,218,14,11,15,13,13,13,1,20,1,2,12,12,25,5,0,22,29.0,17.9
2580,2580,9,146,2,181,12,13,7,9,7,7,0,21,0,2,26,12,32,6,0,24,34.0,19.78
2581,2581,5,169,3,212,21,12,12,12,14,18,0,32,5,4,13,4,29,4,0,18,50.0,33.17
2582,2582,10,186,3,219,8,15,12,14,9,14,2,19,1,6,33,9,54,6,0,38,30.0,20.0
2583,2583,7,196,8,259,17,19,11,16,11,14,0,35,0,7,27,5,26,7,0,27,66.0,31.71
2584,2584,6,184,9,239,16,19,10,13,13,15,0,26,2,7,25,6,30,7,0,25,73.0,35.67
2585,2585,8,180,3,230,19,16,10,12,8,17,3,25,0,5,27,7,40,5,0,26,37.0,16.85
2586,2586,10,151,0,162,16,14,11,12,8,9,0,22,1,6,18,15,43,1,0,18,43.0,17.64
2587,2587,9,190,0,199,10,18,5,12,22,17,0,18,0,5,26,15,22,9,0,33,69.0,23.56
2588,2588,9,152,12,201,17,15,9,4,3,12,2,29,1,3,8,27,53,0,0,22,31.0,17.08
2589,2589,12,181,0,212,10,15,12,11,18,15,5,22,0,8,24,1,40,4,0,36,28.0,17.0
2590,2590,10,174,17,248,12,14,12,13,8,16,2,23,0,8,24,9,29,7,0,26,34.0,20.3
2591,2591,7,141,3,178,10,17,5,7,5,20,0,32,0,4,16,3,20,4,0,18,41.0,20.12
2592,2592,10,194,3,231,18,17,7,6,15,37,1,43,4,6,14,3,56,1,0,22,87.0,21.17
2593,2593,9,169,4,219,9,17,13,10,12,21,1,21,3,5,27,4,20,5,0,21,31.0,21.0
2594,2594,8,161,10,223,7,17,11,8,6,22,2,25,2,2,28,0,41,4,0,27,39.0,25.62
2595,2595,7,175,9,223,7,19,17,6,11,24,1,22,5,5,18,10,35,5,0,25,63.0,30.14
2596,2596,9,189,2,231,7,10,10,8,16,31,4,27,0,3,18,25,41,2,0,28,29.0,20.91
2597,2597,6,158,3,198,10,13,8,9,15,13,0,22,2,6,23,9,34,2,0,26,42.0,24.0
2598,2598,11,191,19,268,9,26,16,12,11,16,0,45,1,4,19,4,43,2,0,26,54.0,21.27
2599,2599,9,168,6,218,15,16,8,11,8,15,0,24,2,7,24,6,29,8,0,24,35.0,19.7
2600,2600,8,166,11,231,8,21,15,7,3,19,0,26,2,10,15,5,27,7,0,28,39.0,24.12
2601,2601,12,181,11,252,22,18,8,11,12,23,0,35,0,4,19,7,33,2,0,20,38.0,17.83
2602,2602,4,168,13,215,9,12,8,9,16,16,0,28,1,6,23,5,29,6,0,29,53.0,39.4
2603,2603,13,166,7,234,20,22,11,4,6,21,1,33,1,1,16,3,31,3,0,24,29.0,15.15
2604,2604,4,143,10,193,6,18,12,7,8,13,0,20,2,4,21,1,23,7,0,24,58.0,41.5
2605,2605,6,176,8,234,8,24,10,11,6,17,0,31,3,8,21,4,25,5,0,28,66.0,33.5
2606,2606,9,143,3,189,13,12,9,9,9,13,2,20,1,3,19,11,36,0,0,22,30.0,14.92
2607,2607,12,179,12,245,14,14,16,14,11,11,1,19,0,4,30,10,34,3,0,32,53.0,19.27
2608,2608,8,200,1,247,14,20,7,9,16,32,0,35,0,1,24,4,28,5,0,33,40.0,22.9
2609,2609,10,181,2,238,8,23,15,9,13,16,0,30,2,2,23,7,41,4,0,28,31.0,20.27
2610,2610,12,194,5,245,11,20,12,11,8,21,3,26,2,3,27,7,38,7,0,34,49.0,19.5
2611,2611,13,167,2,208,7,19,10,5,16,17,1,18,0,7,17,16,34,3,0,31,33.0,15.46
2612,2612,5,160,6,209,2,17,8,16,8,11,0,29,1,7,27,9,25,5,0,20,79.0,37.0
2613,2613,15,176,8,232,8,15,13,9,5,16,0,27,1,8,32,8,33,5,0,29,23.0,13.0
2614,2614,9,158,9,204,14,17,5,9,9,22,0,29,0,7,13,5,29,6,0,22,45.0,23.5
2615,2615,13,193,9,257,7,19,11,16,6,15,1,28,2,9,26,9,35,10,0,34,35.0,20.91
2616,2616,6,187,25,286,7,25,9,12,8,23,0,29,3,2,19,15,21,12,0,23,47.0,34.67
2617,2617,5,189,19,288,10,15,21,19,13,24,0,31,6,2,9,2,18,12,0,25,63.0,41.4
2618,2618,5,145,15,219,11,22,5,7,7,19,0,29,1,1,17,3,21,6,0,17,52.0,33.2
2619,2619,4,151,11,209,8,21,4,8,5,18,0,31,0,6,21,2,19,8,0,19,51.0,42.5
2620,2620,6,145,8,198,12,18,5,8,8,18,0,29,1,3,16,7,14,6,0,14,33.0,26.5
2621,2621,10,177,6,244,16,19,10,11,15,21,0,23,1,3,22,12,33,3,0,21,50.0,21.0
2622,2622,6,171,13,243,18,24,6,4,9,28,0,30,3,2,16,12,34,2,0,17,72.0,34.17
2623,2623,6,169,7,217,5,19,10,8,14,24,0,28,0,3,24,3,22,7,0,24,53.0,31.83
2624,2624,7,178,24,267,5,21,5,13,9,18,0,29,1,4,25,11,20,10,0,27,61.0,28.29
2625,2625,6,180,22,279,10,20,9,10,10,25,0,38,1,5,17,3,27,5,0,27,48.0,34.5
2626,2626,7,177,14,254,15,25,9,9,7,32,0,41,1,4,12,1,24,2,0,19,48.0,28.71
2627,2627,6,155,15,224,14,12,15,7,7,20,2,21,2,0,21,10,40,4,0,20,62.0,32.5
2628,2628,6,191,8,248,9,15,24,22,6,12,1,13,1,7,36,4,38,11,0,30,73.0,38.17
2629,2629,2,186,7,246,10,21,25,7,12,16,0,27,0,4,37,1,26,2,0,24,147.0,106.0
2630,2630,8,142,9,193,5,15,7,6,7,13,0,27,0,3,29,1,24,2,0,27,53.0,20.75
2631,2631,7,200,13,264,13,24,19,12,5,25,0,31,1,2,29,0,20,12,0,27,46.0,31.43
2632,2632,6,140,11,214,10,12,10,4,10,12,0,29,1,3,15,5,12,6,0,23,41.0,25.33
2633,2633,6,143,9,204,14,16,8,8,3,17,0,28,3,4,16,4,27,5,0,17,32.0,28.33
2634,2634,6,171,18,247,12,21,7,8,8,16,0,32,0,7,20,14,25,6,0,20,50.0,32.67
2635,2635,6,167,19,254,18,17,17,9,10,11,0,31,2,3,18,5,20,8,0,18,82.0,31.17
2636,2636,5,146,14,216,14,17,4,7,12,17,0,35,3,2,15,2,18,3,0,15,40.0,32.8
2637,2637,5,156,19,246,11,24,11,7,8,14,0,35,2,3,9,10,14,6,0,16,51.0,34.0
2638,2638,6,175,16,256,8,34,4,7,5,24,0,29,1,3,17,18,21,4,0,21,69.0,32.67
2639,2639,4,167,10,227,11,17,10,6,9,14,0,24,3,7,26,5,21,8,0,27,76.0,47.0
2640,2640,9,185,14,276,17,34,5,6,9,25,0,44,4,0,15,5,19,2,0,19,36.0,22.67
2641,2641,6,166,22,259,11,21,5,8,13,22,0,45,1,3,18,1,26,1,0,17,59.0,32.0
2642,2642,5,181,23,299,22,20,11,3,5,31,0,51,0,3,7,4,26,4,0,20,69.0,41.4
2643,2643,4,170,16,253,9,20,11,6,13,13,0,29,1,4,27,4,24,9,0,24,76.0,48.5
2644,2644,7,156,18,240,11,15,6,11,8,16,0,33,0,8,15,3,16,7,0,23,30.0,24.57
2645,2645,3,174,28,260,15,17,11,10,11,17,0,26,0,3,23,13,24,6,0,22,100.0,66.0
2646,2646,6,180,18,254,15,17,8,13,7,24,0,38,0,9,19,0,14,11,0,19,73.0,32.33
2647,2647,9,189,28,300,13,28,8,19,8,23,0,45,1,4,13,2,20,5,0,20,37.0,23.22
2648,2648,7,177,22,263,13,13,10,17,8,17,0,28,0,9,28,2,12,9,0,23,38.0,27.0
2649,2649,8,194,36,319,14,25,7,14,8,35,0,48,0,5,12,0,13,7,0,19,54.0,25.88
2650,2650,7,153,15,225,16,15,9,6,10,19,0,36,1,4,14,0,15,5,0,18,33.0,24.0
2651,2651,5,172,20,254,15,25,10,12,6,18,0,35,2,4,24,3,14,4,0,14,46.0,37.2
2652,2652,6,156,25,253,14,22,7,6,9,18,0,33,2,4,12,9,14,3,0,17,39.0,28.33
2653,2653,5,172,22,270,21,17,13,12,8,15,0,27,1,5,15,14,28,6,0,18,82.0,40.0
2654,2654,5,173,6,226,10,25,17,11,12,20,0,30,1,1,20,1,20,5,0,20,69.0,38.6
2655,2655,10,198,17,279,8,29,16,9,8,22,0,35,2,7,27,3,29,4,0,28,68.0,22.7
2656,2656,12,194,22,280,15,21,15,17,5,13,0,31,5,7,36,3,28,7,0,19,38.0,18.5
2657,2657,4,168,8,231,9,21,8,9,6,23,1,35,2,2,18,4,26,8,0,22,85.0,48.5
2658,2658,10,194,23,313,17,23,13,7,9,27,0,36,1,2,22,2,28,7,0,28,33.0,22.2
2659,2659,5,155,21,243,13,21,14,7,8,16,1,27,4,1,17,7,35,1,0,15,55.0,31.67
2660,2660,6,163,16,228,7,24,9,13,5,21,0,30,5,2,19,9,19,3,0,16,48.0,30.33
2661,2661,7,192,3,239,8,19,6,9,20,23,0,37,1,2,30,0,22,5,0,32,46.0,30.57
2662,2662,11,197,8,249,8,20,16,16,12,9,1,27,0,4,42,4,45,5,0,33,41.0,22.0
2663,2663,11,177,16,259,14,21,7,13,9,14,0,30,1,6,29,1,32,4,0,28,54.0,14.93
2664,2664,5,171,14,244,11,17,11,7,5,24,0,34,0,8,21,1,30,5,0,27,73.0,33.5
2665,2665,10,184,12,246,13,21,13,8,10,12,0,26,2,7,31,1,23,6,0,34,29.0,20.7
2666,2666,7,189,10,249,12,22,12,8,9,25,2,23,2,8,19,9,39,5,0,33,41.0,22.8
2667,2667,7,193,8,256,10,25,16,15,6,22,3,33,0,8,20,3,42,5,0,27,119.0,29.38
2668,2668,12,176,12,240,10,16,17,12,8,21,1,15,0,7,30,9,48,3,0,27,31.0,16.0
2669,2669,12,170,1,183,4,13,6,9,5,30,3,32,1,3,20,8,50,3,1,32,36.0,13.75
2670,2670,9,150,2,186,8,16,5,7,5,26,1,25,1,4,20,5,37,2,0,25,30.0,20.78
2671,2671,8,154,7,200,4,17,6,10,6,26,2,18,1,3,22,9,39,3,0,27,43.0,19.3
2672,2672,5,181,9,233,14,27,11,13,8,27,0,30,1,2,14,5,38,5,0,24,61.0,36.5
2673,2673,8,176,11,231,3,15,20,7,13,18,3,24,0,5,22,4,29,7,0,35,44.0,25.62
2674,2674,8,175,2,206,5,21,7,8,11,24,0,36,0,4,22,2,31,6,0,29,41.0,25.75
2675,2675,8,174,1,196,7,18,17,11,9,22,2,20,0,5,24,6,27,8,0,25,37.0,22.33
2676,2676,10,183,7,238,10,20,10,15,9,21,0,28,2,3,24,11,35,4,0,26,61.0,21.8
2677,2677,10,194,4,242,9,25,7,8,12,19,1,26,3,8,33,5,32,4,0,34,36.0,22.6
2678,2678,13,189,4,230,21,18,15,13,15,19,2,23,1,3,24,9,58,1,0,25,32.0,17.71
2679,2679,6,176,13,240,12,27,9,5,13,17,0,30,1,1,23,15,21,3,0,20,50.0,32.83
2680,2680,4,162,20,239,8,24,11,11,5,18,0,30,2,5,15,9,27,5,0,19,59.0,47.25
2681,2681,9,191,22,285,17,29,9,7,6,24,0,48,5,2,15,4,32,2,0,22,59.0,24.78
2682,2682,6,171,12,244,10,24,14,6,10,26,0,36,6,2,11,0,29,3,0,23,45.0,33.33
2683,2683,10,192,13,263,9,23,7,10,8,26,3,35,0,7,25,3,39,9,0,27,75.0,23.1
2684,2684,5,183,11,259,18,24,8,14,13,17,0,37,3,6,12,7,27,3,0,21,94.0,42.0
2685,2685,10,150,3,190,10,19,11,8,7,15,0,22,2,3,24,1,20,2,0,26,28.0,15.45
2686,2686,6,162,19,234,16,26,3,10,5,21,0,32,8,3,10,13,18,3,0,12,54.0,30.0
2687,2687,7,169,3,204,16,4,11,20,7,18,1,19,0,7,29,1,30,11,0,25,67.0,28.43
2688,2688,10,189,19,270,9,21,13,15,7,15,0,26,0,6,29,8,24,9,0,31,36.0,21.3
2689,2689,8,166,4,209,10,17,9,6,11,16,1,24,3,7,24,8,34,2,0,28,51.0,25.0
2690,2690,10,195,46,366,23,23,6,5,7,15,0,54,5,3,8,21,53,0,0,25,55.0,24.8
2691,2691,5,166,25,272,13,26,9,10,10,21,0,40,0,1,13,5,27,4,0,14,62.0,38.6
2692,2692,7,159,29,261,11,25,5,8,2,23,0,34,0,3,21,10,15,2,0,15,50.0,24.86
2693,2693,5,189,14,260,12,16,10,19,6,22,0,27,2,10,22,6,20,9,0,28,62.0,41.8
2694,2694,13,199,3,255,9,11,7,7,14,26,2,34,1,6,18,23,50,2,0,35,28.0,14.88
2695,2695,19,197,0,224,22,6,5,22,11,26,0,36,0,0,34,0,59,1,0,34,25.0,11.13
2696,2696,14,152,10,212,10,14,13,9,9,23,0,32,1,2,10,7,33,1,0,21,23.0,13.21
2697,2697,18,181,6,226,13,15,5,13,4,22,3,35,2,4,31,0,73,2,0,32,20.0,11.55
2698,2698,16,195,1,231,18,16,8,14,6,25,1,37,1,7,32,0,38,6,0,24,30.0,14.56
2699,2699,11,176,29,306,10,21,3,6,8,20,0,54,3,3,12,14,18,1,0,21,48.0,17.64
2700,2700,9,200,24,297,19,18,13,17,10,22,0,41,1,6,22,5,34,7,0,19,52.0,26.0
2701,2701,7,163,30,283,14,25,7,14,7,13,0,37,4,8,12,0,19,2,0,20,62.0,26.0
2702,2702,6,198,12,273,15,30,8,3,18,22,0,43,1,5,16,14,35,3,0,20,69.0,38.83
